"study_id","study_num","ES_num","country","latitude","longitude","FR_hist","FR_comp","fire_type","habitat","response","response_detailed","TSF_months","TSF_factor","fire_activity","fire_activity_fact","fire_intensity","fire_intensity_fact","PLF_detailed","PLF","climate","Xtreat1_type","Xtreat1_fact","Xtreat2_type","Xtreat2_fact","surface_crown","eff_n","d_Hedges","var_Hedges","imputed","source"
"Foster_2018",41,27,"Australia",-35.152765,150.712968,"crown","frequency","wildfire","forest-broadleaf","abundance","dens-freq",NA,NA,0.008032532,"low",0.128429047,"high","shrub","woody","temperate-nodry",NA,NA,NA,NA,"crown-crown",25,-0.507598592,0.933893128,"no","Fig2"
"Foster_2018",41,28,"Australia",-35.152765,150.712968,"crown","frequency","wildfire","forest-broadleaf","abundance","dens-freq",NA,NA,0.008032532,"low",0.128429047,"high","graminoid","herb","temperate-nodry",NA,NA,NA,NA,"crown-crown",40,0.457521093,1.997368768,"no","Fig2"
"Foster_2018",41,29,"Australia",-35.152765,150.712968,"crown","frequency","wildfire","forest-broadleaf","abundance","dens-freq",NA,NA,0.008032532,"low",0.128429047,"high",NA,"herb","temperate-nodry",NA,NA,NA,NA,"crown-crown",40,0.490082443,1.543754205,"no","Fig2"
"Foster_2018",41,30,"Australia",-35.152765,150.712968,"crown","frequency","wildfire","forest-broadleaf","abundance","dens-freq",NA,NA,0.008032532,"low",0.128429047,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"crown-crown",25,-0.867683295,4.734864722,"no","Fig2"
"Foster_2018",41,31,"Australia",-35.152765,150.712968,"crown","frequency","wildfire","woodland","abundance","dens-freq",NA,NA,0.008032532,"low",0.128429047,"high",NA,NA,"temperate-nodry","fire_traits","resprouter with some seeding capacity",NA,NA,"crown-crown",22,-0.090091264,1.140552837,"no","Fig2"
"Foster_2018",41,32,"Australia",-35.152765,150.712968,"crown","frequency","wildfire","woodland","abundance","dens-freq",NA,NA,0.008032532,"low",0.128429047,"high",NA,NA,"temperate-nodry","fire_traits","both re-seeds and resprouts ",NA,NA,"crown-crown",22,0.278666215,3.12202422,"no","Fig2"
"Foster_2018",41,33,"Australia",-35.152765,150.712968,"crown","frequency","wildfire","forest-broadleaf","diversity","richness",NA,NA,0.008032532,"low",0.128429047,"high",NA,NA,"temperate-nodry",NA,NA,NA,NA,"crown-crown",36,-0.145609655,0.114891491,"no","Fig1"
"Moghli_2022",42,1,"Spain",38.67,-0.57,"crown","frequency","wildfire","forest-conifer","fitness",NA,NA,NA,0.013889088,"low",0.131543828,"low",NA,NA,"temperate-dry",NA,NA,NA,NA,"crown-crown",9.6,-1.080651528,0.475057053,"yes","Fig2"
"Moghli_2022",42,2,"Spain",38.67,-0.57,"crown","frequency","wildfire","forest-conifer","fitness",NA,NA,NA,0.013889088,"low",0.131543828,"low",NA,NA,"temperate-dry",NA,NA,NA,NA,"crown-crown",9.6,-1.525365231,0.533003621,"yes","Fig2"
"Moghli_2022",42,3,"Spain",38.67,-0.57,"crown","frequency","wildfire","forest-conifer","fitness",NA,NA,NA,0.013889088,"low",0.131543828,"low",NA,NA,"temperate-dry",NA,NA,NA,NA,"crown-crown",9.6,-0.964424627,0.46317241,"yes","Fig2"
"Moghli_2022",42,4,"Spain",38.67,-0.57,"crown","frequency","wildfire","forest-conifer","fitness",NA,NA,NA,0.013889088,"low",0.131543828,"low",NA,NA,"temperate-dry",NA,NA,NA,NA,"crown-crown",9.6,-1.374677649,0.511153599,"yes","Fig2"
"Moghli_2022",42,5,"Spain",38.67,-0.57,"crown","frequency","wildfire","forest-conifer","fitness",NA,NA,NA,0.013889088,"low",0.131543828,"low",NA,NA,"temperate-dry",NA,NA,NA,NA,"crown-crown",9.6,-1.205109711,0.489281137,"yes","Fig2"
"Clarke_2010",43,1,"Australia",-29.533333,152.333333,"crown","severity","prescribed","woodland","fitness","reproductive effort",0.5,"short",0.224211617,"high",0.189168686,"high",NA,"woody","temperate-nodry","measurement_height_m","3",NA,NA,NA,12,1.855314014,0.47675792,"no","Fig3"
"Clarke_2010",43,2,"Australia",-29.533333,152.333333,"crown","severity","prescribed","woodland","fitness","reproductive effort",0.5,"short",0.224211617,"high",0.189168686,"high",NA,"woody","temperate-nodry","measurement_height_m","1",NA,NA,NA,12,0.597202792,0.348193799,"no","Fig3"
"Clarke_2010",43,3,"Australia",-29.533333,152.333333,"crown","severity","prescribed","woodland","fitness","reproductive effort",0.5,"short",0.224211617,"high",0.189168686,"high",NA,"woody","temperate-nodry","measurement_height_m","1",NA,NA,NA,12,0.816325521,0.361099473,"no","Fig3"
"Clarke_2010",43,4,"Australia",-29.533333,152.333333,"crown","severity","prescribed","woodland","fitness","reproductive effort",0.5,"short",0.224211617,"high",0.189168686,"high",NA,"woody","temperate-nodry","measurement_height_m","3",NA,NA,NA,12,1.233051393,0.396683989,"no","Fig3"
"Tessler_2014",44,1,"Israel",32.72,35.02,"crown","frequency","wildfire","forest-conifer","abundance","dens-freq",NA,NA,0,"low",NA,NA,NA,"woody","temperate-dry",NA,NA,NA,NA,"crown-crown",10.9090909090909,-3.791494609,1.020095365,"no","Fig3a"
"Tessler_2014",44,2,"Israel",32.72,35.02,"crown","frequency","wildfire","forest-conifer","abundance","dens-freq",NA,NA,0,"low",NA,NA,NA,"woody","temperate-dry",NA,NA,NA,NA,"crown-crown",14.7368421052632,-3.373198457,0.570861935,"no","Fig3b"
"Tessler_2014",44,3,"Israel",32.72,35.02,"crown","frequency","wildfire","forest-conifer","abundance","dens-freq",NA,NA,0,"low",NA,NA,NA,"woody","temperate-dry",NA,NA,NA,NA,"crown-crown",14.7368421052632,-3.441102673,0.583038772,"no","Fig3c"
"Tessler_2014",44,4,"Israel",32.72,35.02,"crown","frequency","wildfire","forest-conifer","abundance","dens-freq",NA,NA,0,"low",NA,NA,NA,"woody","temperate-dry",NA,NA,NA,NA,"crown-crown",14.7368421052632,0.207044472,0.272556661,"no","Fig3d"
"Tessler_2014",44,5,"Israel",32.72,35.02,"crown","frequency","wildfire","forest-conifer","abundance","dens-freq",NA,NA,0,"low",NA,NA,NA,"woody","temperate-dry",NA,NA,NA,NA,"crown-crown",10.9090909090909,-0.47165813,0.376778548,"no","Fig3e"
"Tessler_2014",44,6,"Israel",32.72,35.02,"crown","frequency","wildfire","forest-conifer","abundance","dens-freq",NA,NA,0,"low",NA,NA,NA,"woody","temperate-dry",NA,NA,NA,NA,"crown-crown",14.7368421052632,-1.329986972,0.317977659,"no","Fig3f"
"Tessler_2014",44,7,"Israel",32.72,35.02,"crown","frequency","wildfire","forest-conifer","abundance","dens-freq",NA,NA,0,"low",NA,NA,NA,"woody","temperate-dry",NA,NA,NA,NA,"crown-crown",14.7368421052632,-0.540466685,0.279115525,"no","Fig3g"
"Pausas_2002",45,1,"Spain",40.18,0.1,"crown","severity","wildfire","woodland","abundance","dens-freq",8,"short",0.003792476,"low",0.06887537,"low","tree-reg","woody","temperate-dry",NA,NA,NA,NA,"crown-crown",8,-0.716666047,0.532100639,"no","Fig3"
"Pausas_2002",45,2,"Spain",40.18,0.1,"crown","severity","wildfire","woodland","abundance","dens-freq",29,"long",0.003792476,"low",0.06887537,"low","tree-reg","woody","temperate-dry",NA,NA,NA,NA,"crown-crown",8,-0.140520053,0.501234118,"no","Fig3"
"Pausas_2002",45,3,"Spain",40.18,0.1,"crown","severity","wildfire","woodland","abundance","size-biom",29,"long",0.003792476,"low",0.06887537,"low","tree-reg","woody","temperate-dry",NA,NA,NA,NA,"crown-crown",8,1.951049719,0.737912188,"no","Fig4"
"Pausas_2002",45,4,"Spain",40.18,0.1,"crown","severity","wildfire","woodland","abundance","cover",8,"short",0.003792476,"low",0.06887537,"low",NA,NA,"temperate-dry",NA,NA,NA,NA,"crown-crown",8,0.200558819,0.50251399,"no","Fig1"
"Pausas_2002",45,5,"Spain",40.18,0.1,"crown","severity","wildfire","woodland","fitness","survival",29,"long",0.003792476,"low",0.06887537,"low","tree-reg","woody","temperate-dry",NA,NA,NA,NA,"crown-crown",8,0.633204818,0.525059271,"no","Fig2"
"Pinno_2016",46,1,"Canada",58.016667,-111.233333,"crown","severity","wildfire","forest-conifer","diversity","richness",48,"long",0.064304642,"high",0.537880821,"high",NA,NA,"cold","stand_age","old",NA,NA,"surface-crown",12.6,-1.474610839,0.403749092,"no","Fig2"
"Pinno_2016",46,2,"Canada",58.016667,-111.233333,"crown","severity","wildfire","forest-conifer","abundance","cover",48,"long",0.064304642,"high",0.537880821,"high",NA,NA,"cold","stand_age","young",NA,NA,"surface-crown",12.6,-0.621372212,0.332781882,"no","Fig2"
"Pinno_2016",46,3,"Canada",58.016667,-111.233333,"crown","severity","wildfire","forest-conifer","abundance","cover",48,"long",0.064304642,"high",0.537880821,"high","bryophyte","bryophyte","cold",NA,NA,NA,NA,"surface-crown",24.96,-0.875423161,0.175583724,"no","Fig5"
"Pinno_2016",46,4,"Canada",58.016667,-111.233333,"crown","severity","wildfire","forest-conifer","diversity","richness",48,"long",0.064304642,"high",0.537880821,"high",NA,NA,"cold","stand_age","young",NA,NA,"surface-crown",12.6,-1.503654392,0.407181608,"no","Fig2"
"Pinno_2016",46,5,"Canada",58.016667,-111.233333,"crown","severity","wildfire","forest-conifer","abundance","cover",48,"long",0.064304642,"high",0.537880821,"high",NA,NA,"cold","stand_age","old",NA,NA,"surface-crown",12.6,-1.698927925,0.431998258,"no","Fig2"
"Pinno_2016",46,6,"Canada",58.016667,-111.233333,"crown","severity","wildfire","forest-conifer","abundance","cover",48,"long",0.064304642,"high",0.537880821,"high",NA,NA,"cold",NA,NA,NA,NA,"surface-crown",22.6086956521739,-1.771196288,0.245121692,"no","Fig5"
"Pinno_2016",46,7,"Canada",58.016667,-111.233333,"crown","severity","wildfire","forest-conifer","abundance","cover",48,"long",0.064304642,"high",0.537880821,"high","graminoid","herb","cold",NA,NA,NA,NA,"surface-crown",24.96,2.789546309,0.315887782,"no","Fig5"
"Barclay_2004",47,1,"US",35.883333,-106.3,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",18,"short",0.100369706,"high",0.353508702,"high","tree-reg","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",20.7407407407407,-0.590784838,0.199320601,"no","Fig3"
"Barclay_2004",47,2,"US",35.883333,-106.3,"surface","severity","wildfire","forest-conifer","fitness","survival",18,"short",0.100369706,"high",0.353508702,"high","tree-reg","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",20.7407407407407,0.123142303,0.193137958,"no","Fig4"
"Pourreza_2014",48,1,"Iran",34.863889,46.517222,"surface","severity","wildfire","woodland","diversity","richness",9,"short",0.018555463,"low",0.055971552,"low",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-surface",30,-2.553049438,0.241967691,"yes","Tab3"
"Pourreza_2014",48,2,"Iran",34.863889,46.517222,"surface","severity","wildfire","woodland","diversity","sha-sim",9,"short",0.018555463,"low",0.055971552,"low",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-surface",30,-0.4510669,0.136724356,"yes","Tab3"
"Pourreza_2014",48,3,"Iran",34.863889,46.517222,"surface","severity","wildfire","woodland","diversity","evenness",9,"short",0.018555463,"low",0.055971552,"low",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-surface",30,0.119122045,0.133569834,"yes","Tab3"
"Pendall_2022",49,1,"Australia",-33.76,151.17,"crown","frequency","wildfire","forest-broadleaf","abundance","cover",NA,NA,0.032058898,"high",0.068462349,"low",NA,NA,"temperate-nodry",NA,NA,NA,NA,"crown-crown",148,-0.213201148,0.0275201,"no","Tab2"
"Pendall_2022",49,2,"Australia",-33.76,151.17,"crown","frequency","wildfire","forest-broadleaf","abundance","cover",NA,NA,0.032058898,"high",0.068462349,"low","tree","woody","temperate-nodry",NA,NA,NA,NA,"crown-crown",148,-0.389164504,0.02824115,"no","Tab2"
"Pendall_2022",49,3,"Australia",-33.76,151.17,"crown","frequency","wildfire","forest-broadleaf","abundance","dens-freq",NA,NA,0.032058898,"high",0.068462349,"low",NA,NA,"temperate-nodry",NA,NA,NA,NA,"crown-crown",148,-1.761760181,0.048325163,"no","Tab2"
"Pendall_2022",49,4,"Australia",-33.76,151.17,"crown","frequency","wildfire","forest-broadleaf","abundance","cover",NA,NA,0.032058898,"high",0.068462349,"low",NA,NA,"temperate-nodry",NA,NA,NA,NA,"crown-crown",148,-0.947134479,0.033313359,"no","Tab2"
"Pendall_2022",49,5,"Australia",-33.76,151.17,"crown","frequency","wildfire","forest-broadleaf","abundance",NA,NA,NA,0.032058898,"high",0.068462349,"low","graminoid","herb","temperate-nodry",NA,NA,NA,NA,"crown-crown",148,-0.243791254,0.027615198,"no","Tab2"
"Pendall_2022",49,6,"Australia",-33.76,151.17,"crown","frequency","wildfire","forest-broadleaf","abundance",NA,NA,NA,0.032058898,"high",0.068462349,"low","graminoid","herb","temperate-nodry",NA,NA,NA,NA,"crown-crown",148,-0.024001728,0.027214803,"no","Tab2"
"Pendall_2022",49,7,"Australia",-33.76,151.17,"crown","frequency","wildfire","forest-broadleaf","abundance","cover",NA,NA,0.032058898,"high",0.068462349,"low","shrub","woody","temperate-nodry",NA,NA,NA,NA,"crown-crown",148,0.485720109,0.02881581,"no","Tab2"
"Pendall_2022",49,8,"Australia",-33.76,151.17,"crown","frequency","wildfire","forest-broadleaf","abundance","cover",NA,NA,0.032058898,"high",0.068462349,"low","forb","herb","temperate-nodry",NA,NA,NA,NA,"crown-crown",148,-0.282785007,0.02775488,"no","Tab2"
"Pendall_2022",49,9,"Australia",-33.76,151.17,"crown","frequency","wildfire","forest-broadleaf","diversity","richness",NA,NA,0.032058898,"high",0.068462349,"low","tree","woody","temperate-nodry",NA,NA,NA,NA,"crown-crown",148,-0.307573856,0.027854433,"no","Tab2"
"Pendall_2022",49,10,"Australia",-33.76,151.17,"crown","frequency","wildfire","forest-broadleaf","diversity","richness",NA,NA,0.032058898,"high",0.068462349,"low","shrub","woody","temperate-nodry",NA,NA,NA,NA,"crown-crown",148,0.857350723,0.032211226,"no","Tab2"
"Pendall_2022",49,11,"Australia",-33.76,151.17,"crown","frequency","wildfire","forest-broadleaf","diversity","richness",NA,NA,0.032058898,"high",0.068462349,"low","forb","herb","temperate-nodry",NA,NA,NA,NA,"crown-crown",148,-0.082069008,0.027256703,"no","Tab2"
"Pendall_2022",49,12,"Australia",-33.76,151.17,"crown","frequency","wildfire","forest-broadleaf","diversity","richness",NA,NA,0.032058898,"high",0.068462349,"low","graminoid","herb","temperate-nodry",NA,NA,NA,NA,"crown-crown",148,-0.068039338,0.027242377,"no","Tab2"
"Pendall_2022",49,13,"Australia",-33.76,151.17,"crown","frequency","wildfire","forest-broadleaf","diversity","richness",NA,NA,0.032058898,"high",0.068462349,"low","graminoid","herb","temperate-nodry",NA,NA,NA,NA,"crown-crown",148,0.531864585,0.029135238,"no","Tab2"
"Pendall_2022",49,14,"Australia",-33.76,151.17,"crown","frequency","wildfire","forest-broadleaf","diversity","richness",NA,NA,0.032058898,"high",0.068462349,"low",NA,NA,"temperate-nodry",NA,NA,NA,NA,"crown-crown",148,0.455362821,0.028621465,"no","Tab2"
"Pendall_2022",49,15,"Australia",-33.76,151.17,"crown","frequency","wildfire","forest-broadleaf","diversity","evenness",NA,NA,0.032058898,"high",0.068462349,"low",NA,NA,"temperate-nodry",NA,NA,NA,NA,"crown-crown",148,0.140344266,0.027344874,"no","Tab2"
"Kowaljow_2019",50,1,"Argentina",-31.41,-64.46,"surface","frequency","wildfire","forest-broadleaf","abundance","relative abundance",NA,NA,0.097550001,"high",0.189790967,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,NA,20,1.439307326,0.251790139,"no","Tab2"
"Kowaljow_2019",50,2,"Argentina",-31.41,-64.46,"surface","frequency","wildfire","forest-broadleaf","abundance","relative abundance",NA,NA,0.097550001,"high",0.189790967,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,NA,20,-0.470561137,0.205535695,"no","Tab2"
"Kowaljow_2019",50,3,"Argentina",-31.41,-64.46,"surface","frequency","wildfire","forest-broadleaf","abundance","relative abundance",NA,NA,0.097550001,"high",0.189790967,"high","tree","woody","temperate-dry",NA,NA,NA,NA,NA,20,-3.50987301,0.507980214,"no","Tab2"
"Kowaljow_2019",50,4,"Argentina",-31.41,-64.46,"surface","frequency","wildfire","forest-broadleaf","abundance","relative abundance",NA,NA,0.097550001,"high",0.189790967,"high","forb","herb","temperate-dry",NA,NA,NA,NA,NA,20,0.297109089,0.202206845,"no","Tab2"
"Kowaljow_2019",50,5,"Argentina",-31.41,-64.46,"surface","frequency","wildfire","forest-broadleaf","fitness","growth",NA,NA,0.097550001,"high",0.189790967,"high","tree","woody","temperate-dry",NA,NA,NA,NA,NA,20,-1.855607936,0.28608202,"no","Fig6"
"Kowaljow_2019",50,6,"Argentina",-31.41,-64.46,"surface","frequency","wildfire","forest-broadleaf","abundance","relative abundance",NA,NA,0.097550001,"high",0.189790967,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,NA,20,-2.289470154,0.33104184,"no","Tab2"
"Kowaljow_2019",50,7,"Argentina",-31.41,-64.46,"surface","frequency","wildfire","forest-broadleaf","abundance","relative abundance",NA,NA,0.097550001,"high",0.189790967,"high","graminoid","herb","temperate-dry",NA,NA,NA,NA,NA,20,7.18757218,1.491529846,"no","Tab2"
"Lewis_2020",51,1,"Australia",-25.8,152.62,"crown","frequency","prescribed","forest-broadleaf","abundance","size-biom",NA,NA,0.054040585,"high",0.044358393,"low","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-surface",12,1.310781539,0.404922844,"no","Fig4"
"Van-Leeuwen_2008",52,1,"US",34.183333,-110.65,"crown","severity","wildfire","forest-conifer","abundance","recovery",66,"long",0.114062911,"high",0.23658775,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,NA,46.8085106382979,-2.864123049,0.17272264,"no","Fig11"
"Van-Leeuwen_2008",52,2,"US",34.183333,-110.65,"crown","severity","wildfire","forest-conifer","abundance","recovery",30,"long",0.114062911,"high",0.23658775,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,NA,46.8085106382979,-4.49594102,0.300491627,"no","Fig11"
