"parameter","rhat","ess_bulk","ess_tail"
"r_effect.size.id[327,Intercept]",1.00055101984972,39773.9344817158,10936.9840836298
"r_effect.size.id[328,Intercept]",0.999949869769852,36466.2503306447,11215.6696769124
"r_effect.size.id[329,Intercept]",1.00040541235783,32231.3967775057,12735.787393304
"r_effect.size.id[330,Intercept]",1.00056846846252,22746.3315923874,13388.391286053
"r_effect.size.id[331,Intercept]",1.00049991075577,28996.3706775342,13808.8228523969
"r_effect.size.id[332,Intercept]",1.00099772839105,31941.8579648224,12251.845576711
"r_effect.size.id[333,Intercept]",1.00004586660873,44003.8174981355,10841.4320033399
"r_effect.size.id[334,Intercept]",1.000309113323,36404.1204975137,11074.0922806315
"r_effect.size.id[335,Intercept]",1.00051404104219,36941.1566792764,12288.8367683159
"r_effect.size.id[336,Intercept]",0.999987169329636,37268.7437445851,11419.1759047673
"r_effect.size.id[337,Intercept]",1.00058431140287,40431.2160612554,11488.8804617533
"r_effect.size.id[338,Intercept]",1.00006291273209,32953.2340593691,12407.5275109932
"r_effect.size.id[339,Intercept]",1.00059731081944,37337.2049299056,11484.6615677149
"r_effect.size.id[340,Intercept]",1.00045349748808,37072.7666436554,11843.3763772305
"r_effect.size.id[341,Intercept]",0.999874667183225,21830.9295543327,12167.4768540949
"r_effect.size.id[342,Intercept]",1.00021619008972,25398.6175304635,13114.6830671672
"r_effect.size.id[343,Intercept]",1.00004426163043,25810.4588779051,12834.8366545242
"r_effect.size.id[344,Intercept]",0.999977155611353,28400.7178290466,13374.3227739105
"r_effect.size.id[345,Intercept]",1.00014895484126,22908.583811152,12866.5438912824
"r_effect.size.id[346,Intercept]",1.00039795264111,22414.0650109024,13399.9398917276
"r_effect.size.id[347,Intercept]",1.00023787414675,23690.1168554959,13219.7497857082
"r_effect.size.id[348,Intercept]",1.00005887309804,22155.4168533175,14299.5028033846
"r_effect.size.id[349,Intercept]",1.00015893035766,23705.3633099055,14901.1003736836
"r_effect.size.id[350,Intercept]",1.00064312537942,30618.175808201,13459.5845013058
"r_effect.size.id[351,Intercept]",0.999972973932942,31892.2097471672,13714.6849218378
"r_effect.size.id[352,Intercept]",1.0000970776906,32460.0498431097,12288.9578032023
"r_effect.size.id[353,Intercept]",1.0004816914555,33841.05752623,11317.8379051406
"r_effect.size.id[354,Intercept]",1.00068352415941,30103.0097514793,11852.145339233
"r_effect.size.id[355,Intercept]",1.00062876326823,40805.5160768209,10969.3914720962
"r_effect.size.id[356,Intercept]",1.00061766261625,41701.775209909,11385.8490708112
"r_effect.size.id[357,Intercept]",1.00035135845347,38843.0739957358,11330.6485462646
"r_effect.size.id[358,Intercept]",1.00005737303437,20411.0420794582,12675.4553930017
"r_effect.size.id[359,Intercept]",1.00002006367544,27516.7894481833,13612.3721506233
"r_effect.size.id[360,Intercept]",1.00030028675628,27853.854415331,14158.6422110247
"r_effect.size.id[361,Intercept]",1.00001510778475,29806.6127775662,11265.9872888186
"r_effect.size.id[362,Intercept]",0.999970608298739,36054.7428598301,11502.6505136833
"r_effect.size.id[363,Intercept]",1.00045099556671,35460.5626908501,11937.7685454179
"r_effect.size.id[364,Intercept]",1.0001756323099,36366.9813650285,12440.5081985643
"r_effect.size.id[365,Intercept]",1.00063921623911,35504.8231117519,11848.6034256044
"r_effect.size.id[366,Intercept]",1.00005285248589,39647.3548645411,12390.9387444631
"r_effect.size.id[367,Intercept]",1.00011661149578,35671.8783012177,12145.573980738
"r_effect.size.id[368,Intercept]",1.00039556637595,39977.348330777,12602.4295916158
"r_effect.size.id[369,Intercept]",1.00087267999775,37381.0955469138,12935.4180029657
"r_effect.size.id[370,Intercept]",1.00009767462171,38524.9651325443,11261.5535416094
"r_effect.size.id[371,Intercept]",1.00012440731104,42958.1852811387,10822.2175428342
"r_effect.size.id[372,Intercept]",1.00009563230744,38300.5970583687,11573.6513853057
"r_effect.size.id[373,Intercept]",0.999966198808876,41075.6237160273,10513.1568771847
"r_effect.size.id[374,Intercept]",0.999980065129211,26972.3791772711,12908.681016159
"r_effect.size.id[375,Intercept]",0.999954502957257,25661.3094657427,11750.243413425
"r_effect.size.id[376,Intercept]",1.00001907857055,37937.5523679212,12371.0681611958
"r_effect.size.id[377,Intercept]",1.00076251134654,42046.3945028125,10206.5504929856
"r_effect.size.id[378,Intercept]",1.00052521933225,40541.0120152027,11155.4295510532
"r_effect.size.id[379,Intercept]",1.00080721762694,41049.8558167968,11395.8955552848
"r_effect.size.id[380,Intercept]",1.0000136216163,36810.4788920993,11354.8142316942
"r_effect.size.id[381,Intercept]",1.0001043642987,39103.3753901427,12114.5839565864
"r_effect.size.id[382,Intercept]",1.00103976116168,39831.3818735818,11057.2533593631
"r_effect.size.id[383,Intercept]",1.00030581231614,37446.9876259595,10677.6507931483
"r_effect.size.id[384,Intercept]",1.000332099372,39783.3337649795,11454.9436608789
"r_effect.size.id[385,Intercept]",0.999847070318892,31861.4461984924,12063.9871342261
"r_effect.size.id[386,Intercept]",1.00017045236734,32986.4468312835,13194.9975042904
"r_effect.size.id[387,Intercept]",1.00021127072733,35506.5174203334,12153.6413769851
"r_effect.size.id[388,Intercept]",1.00066743591454,33973.6385593325,12686.2424059668
"r_effect.size.id[389,Intercept]",1.00078510284382,31250.0090220932,13548.0673662704
"r_effect.size.id[390,Intercept]",1.00000316024672,35227.6667539357,11282.5965110817
"r_effect.size.id[391,Intercept]",1.00013822941326,38511.0182531044,11919.0989857862
"r_effect.size.id[392,Intercept]",1.00008934082755,40066.7679856635,11617.4813466498
"r_effect.size.id[393,Intercept]",1.00035652411647,37573.8672985631,11256.2565929289
"r_effect.size.id[394,Intercept]",1.00068431011326,43185.3419435282,10935.2114449317
"r_effect.size.id[395,Intercept]",1.00015187195378,38214.7811568183,10603.3251410818
"r_effect.size.id[396,Intercept]",1.0000029007877,40079.7935731475,10604.6551837398
"r_effect.size.id[397,Intercept]",1.00006868082744,40872.436886192,11766.6363467508
"r_effect.size.id[398,Intercept]",1.00038026963694,41461.0583138197,10549.448214568
"r_effect.size.id[399,Intercept]",1.00045354251452,40634.1699480324,10960.5050452429
"r_effect.size.id[400,Intercept]",0.999984370407934,42498.2625359098,11223.7270447692
"r_effect.size.id[401,Intercept]",1.00040340041193,39394.1113075951,11147.1031451611
"r_effect.size.id[402,Intercept]",1.00078467329584,37569.6706592867,10705.8782898874
"r_effect.size.id[403,Intercept]",1.00127536292033,38956.5473084479,10924.9293435069
"r_effect.size.id[404,Intercept]",1.00056297856761,42820.3904195652,11726.8521081247
"r_effect.size.id[405,Intercept]",1.00049793396536,44123.4743284764,11344.2997960847
"r_effect.size.id[406,Intercept]",1.00043337264709,38791.2800023039,10657.8559889392
"r_effect.size.id[407,Intercept]",1.00030201885987,42828.1620712321,10899.2696305671
"r_effect.size.id[408,Intercept]",1.00026160339475,44696.030621599,10730.0849097715
"r_effect.size.id[409,Intercept]",1.00062524466379,41597.5820026445,11150.7856303564
"r_effect.size.id[410,Intercept]",1.00024054943164,42616.3643602064,11574.8596158635
"r_effect.size.id[411,Intercept]",1.00026267160373,42888.9852991361,10255.4894564875
"r_effect.size.id[412,Intercept]",1.0000159730492,39828.0506720485,11603.6272454863
"r_effect.size.id[413,Intercept]",1.0000882643986,42906.6214738983,11578.5582478297
"r_effect.size.id[414,Intercept]",0.999920471248479,39001.105039073,10347.8469394757
"r_effect.size.id[415,Intercept]",1.00023426899407,41637.0461692518,10785.7761899782
"r_effect.size.id[416,Intercept]",1.00030862392693,37625.0832461073,10189.6337941223
"r_effect.size.id[417,Intercept]",1.0002103191205,39967.5284081107,10181.1859896547
"r_effect.size.id[418,Intercept]",1.00021106667203,37321.0952273664,11143.3540129379
"r_effect.size.id[419,Intercept]",1.00061545405928,45996.2424900887,11309.7650672321
"r_effect.size.id[420,Intercept]",1.00014031969814,43796.5832883846,11156.5311206671
"r_effect.size.id[421,Intercept]",1.00039450411863,40611.3125995133,10773.2509521957
"r_effect.size.id[422,Intercept]",1.00046390628631,42128.7888945622,9930.119330402
"r_effect.size.id[423,Intercept]",1.00143982833196,44754.2157949089,11113.6851635796
"r_effect.size.id[424,Intercept]",1.00007973927663,41256.5902870523,11004.6334534992
"r_effect.size.id[425,Intercept]",1.00035176640232,38757.3393296127,10433.0157963052
"r_effect.size.id[426,Intercept]",1.00009415035634,40569.3220804925,10324.1185538411
"r_effect.size.id[427,Intercept]",1.0001141608022,40202.9861732333,9649.91695632258
"r_effect.size.id[428,Intercept]",1.00033922165655,41601.9322813344,10989.8636330428
"r_effect.size.id[429,Intercept]",1.00047894593189,42462.0263528413,10988.8177189582
"r_effect.size.id[430,Intercept]",1.00019413895984,37716.603390624,10250.2687169803
"r_effect.size.id[431,Intercept]",1.00114003982071,40020.3543456111,11281.5533378609
"r_effect.size.id[432,Intercept]",1.00011535336173,36288.8445100796,10754.2361367316
"r_effect.size.id[433,Intercept]",0.99988557023958,41334.0502510321,11444.2441773716
"r_effect.size.id[434,Intercept]",1.00034284751276,43173.3064162415,11244.8024168073
"r_effect.size.id[435,Intercept]",1.00035493786416,40301.3080710048,11772.8957912221
"r_effect.size.id[436,Intercept]",1.00070405013623,41227.5902283942,10240.0061965525
"r_effect.size.id[437,Intercept]",1.00030274727365,36985.0726475222,11534.2849045337
"r_effect.size.id[438,Intercept]",1.00007014506981,40187.7635962186,11781.6816777305
"r_effect.size.id[439,Intercept]",0.999954409489452,41412.6222199548,10393.8739859855
"r_effect.size.id[440,Intercept]",1.00024261133219,42592.693085365,10615.1920345504
"r_effect.size.id[441,Intercept]",1.00029936901383,38091.4153064496,10147.2204323724
"r_effect.size.id[442,Intercept]",1.00029731865244,40703.3780718359,10853.5490875914
"r_effect.size.id[443,Intercept]",0.999975134395121,45104.3305007103,11156.1516344251
"r_effect.size.id[444,Intercept]",1.00090624650616,39926.125056381,10565.7155346262
"r_effect.size.id[445,Intercept]",1.00009755102721,42007.2960791218,10481.574234499
"r_effect.size.id[446,Intercept]",1.00064376052367,36387.6487985312,11933.6356757139
"r_effect.size.id[447,Intercept]",1.00025268411832,35132.5063252864,12582.2208550328
"r_effect.size.id[448,Intercept]",1.00033146264667,37272.3371341103,12472.0804743094
"r_effect.size.id[449,Intercept]",1.00014429671258,36257.8751580087,12326.0956072939
"r_effect.size.id[450,Intercept]",0.999938864686162,40561.7222135383,10683.6015445942
"r_effect.size.id[451,Intercept]",1.00085502950208,39014.6673466318,10542.3971485433
"r_effect.size.id[452,Intercept]",1.00055788123072,40156.3499564591,11034.7526540882
"r_effect.size.id[453,Intercept]",1.00012722183679,41573.8079948624,11121.8533852798
"r_effect.size.id[454,Intercept]",1.00027287298658,42054.270729318,10549.4664872095
"r_effect.size.id[455,Intercept]",1.00022420991546,41925.2665446112,11613.3757685658
"r_effect.size.id[456,Intercept]",1.00055909336525,38299.4483531331,11405.726000239
"r_effect.size.id[457,Intercept]",1.00049999817065,37802.2801567338,11602.6571290882
"r_effect.size.id[458,Intercept]",1.00021853030461,37639.6985591368,10867.3932879894
"r_effect.size.id[459,Intercept]",1.00050493900757,43410.6273374614,10354.2672748301
"r_effect.size.id[460,Intercept]",1.00037784339507,42067.5687061799,10454.6655918046
"r_effect.size.id[461,Intercept]",1.00013054099177,39262.0757572348,9950.6549024558
"r_effect.size.id[462,Intercept]",1.00006742895328,37215.804557634,10996.7556214925
"r_effect.size.id[463,Intercept]",1.00084453454794,41617.4060818745,10536.596644458
"r_effect.size.id[464,Intercept]",1.00008202052642,35680.1776155669,11110.4660936652
"r_effect.size.id[465,Intercept]",1.00057474860713,29272.7762994547,11235.2372083628
"r_effect.size.id[466,Intercept]",1.00038823711403,13984.7990376054,12593.9252037994
"r_effect.size.id[467,Intercept]",1.00022424471373,13869.8955462227,12990.2990018276
"r_effect.size.id[468,Intercept]",1.00026031138885,14978.969482417,14055.5533854383
"r_effect.size.id[469,Intercept]",1.00000754750531,14097.3460943274,13047.9524079872
"r_effect.size.id[470,Intercept]",1.00007603144308,39973.8964591409,11489.8087596106
"r_effect.size.id[471,Intercept]",1.0002304945529,33198.2554342171,12322.4341286943
"r_effect.size.id[472,Intercept]",1.00024499725771,37179.8996914844,11828.030650109
"r_effect.size.id[473,Intercept]",1.0004122430895,33758.2732457047,12399.2812191301
"r_effect.size.id[474,Intercept]",1.0000837934109,37090.2103810021,11354.8494066557
"r_effect.size.id[475,Intercept]",0.999935077824039,39310.0299457539,11685.8797040291
"r_effect.size.id[476,Intercept]",1.0001401578466,18280.7405802101,11015.2633646702
"r_effect.size.id[477,Intercept]",1.00053252760239,40240.9608899464,11009.1705847588
"r_effect.size.id[478,Intercept]",1.00088853130162,40249.3654658353,10487.3668490263
"r_effect.size.id[479,Intercept]",1.0002211840184,42256.5776316634,11742.1620766546
"r_effect.size.id[480,Intercept]",1.00026473894643,45126.216665987,10921.5710972679
"r_effect.size.id[481,Intercept]",1.00068562903285,39967.1957897297,10967.4974326077
"r_effect.size.id[482,Intercept]",1.0005421775992,44776.4437206962,11001.4433325598
"r_effect.size.id[483,Intercept]",1.00043843821046,38105.6162062175,11086.4601549757
"r_effect.size.id[484,Intercept]",1.00020081481729,41847.8794793422,11093.8294729177
"r_effect.size.id[485,Intercept]",1.00041087528425,42127.0408783338,10809.608237241
"r_effect.size.id[486,Intercept]",1.00020674918159,38885.0205640581,10944.2177345174
"r_effect.size.id[487,Intercept]",1.00024183204735,43029.3047122576,10973.3964438428
"r_effect.size.id[488,Intercept]",0.999952040297223,38673.3838366246,10420.5201904939
"r_effect.size.id[489,Intercept]",1.00116094461165,41567.790984167,10837.1656731242
"r_effect.size.id[490,Intercept]",1.0003485504472,38895.1767883429,10623.3726433408
"r_effect.size.id[491,Intercept]",1.00099353542944,36712.9910652516,10705.9531380438
"r_effect.size.id[492,Intercept]",1.00123043002947,40125.1805549739,11085.5055259458
"r_effect.size.id[493,Intercept]",1.00009055056121,33022.6483945109,11634.5307329387
"r_effect.size.id[494,Intercept]",1.0005287484682,34057.1185501739,12106.8922173407
"r_effect.size.id[495,Intercept]",1.00036505874024,36681.3268991617,11785.6712559486
"r_effect.size.id[496,Intercept]",1.0000309195431,32965.3416402894,13247.8296725974
"r_effect.size.id[497,Intercept]",1.00022068912288,36970.5737689876,12261.3654916793
"r_effect.size.id[498,Intercept]",1.00032958382919,41102.2826337735,10753.7820518295
"r_effect.size.id[499,Intercept]",1.00004581231128,43184.6142781226,11461.4940251014
"r_effect.size.id[500,Intercept]",1.00026387224232,36888.5629076265,11021.4927073939
"r_effect.size.id[501,Intercept]",1.00020494689068,42275.7511907413,11415.7160670336
"r_effect.size.id[502,Intercept]",1.00001281040532,38187.4440072504,11242.1217268251
"r_effect.size.id[503,Intercept]",1.00045409020152,41259.8657105688,11664.5039938522
"r_effect.size.id[504,Intercept]",1.00052448050494,39140.4442498763,11105.7964965113
"r_effect.size.id[505,Intercept]",1.00046098915323,38425.0300534013,11826.7380154187
"r_effect.size.id[506,Intercept]",1.00033866743501,37784.4149429784,11096.468168699
"r_effect.size.id[507,Intercept]",0.999875881790692,25633.5155793115,13478.5947119648
"r_effect.size.id[508,Intercept]",1.00077214938343,27601.4127966049,11909.0015193467
"r_effect.size.id[509,Intercept]",1.00004326906095,35879.5220248368,11935.1407727301
"r_effect.size.id[510,Intercept]",1.00028646449446,25061.3034034418,12563.5413650048
"r_effect.size.id[511,Intercept]",1.00050588168763,32260.5828579355,12498.0488163644
"r_effect.size.id[512,Intercept]",1.00045205050115,35276.0743496915,12184.965159141
"r_effect.size.id[513,Intercept]",1.00016105406051,38485.8003151415,12007.2891321454
"r_effect.size.id[514,Intercept]",1.00007183862872,39160.6777485722,12474.5573832746
"r_effect.size.id[515,Intercept]",1.00032261290968,43238.014888373,10816.246308981
"r_effect.size.id[516,Intercept]",1.00020249246035,43819.3564414492,12624.4502296459
"r_effect.size.id[517,Intercept]",1.00070867761733,41054.4592606662,11178.1566640806
"r_effect.size.id[518,Intercept]",1.00011257618155,36011.496015483,12308.7550205832
"r_effect.size.id[519,Intercept]",1.0001878761943,31777.4334215184,12247.5762047548
"r_effect.size.id[520,Intercept]",1.00094149779318,33742.7379660854,13126.4229828138
"r_effect.size.id[521,Intercept]",1.00039338048443,34898.3683942645,12452.3131440669
"r_effect.size.id[522,Intercept]",1.00005772020092,31716.0967121523,13359.5373711491
"r_effect.size.id[523,Intercept]",0.999990793992289,34945.6897063633,11324.0990795564
"r_effect.size.id[524,Intercept]",1.0006082091836,33522.9187848627,11546.982348237
"r_effect.size.id[525,Intercept]",1.00023437836643,29971.7972814071,13373.0433547804
"r_effect.size.id[526,Intercept]",1.00010273105762,38979.8048953783,10885.4343424432
"r_effect.size.id[527,Intercept]",1.00031837959009,35676.6996465929,12798.56167376
