authors,year,species,effect_id,study_id,experiment_id,measure_id,species_id,f_trait,physical_contact,f_available,f_quality_status,m_trait,m_trait_table1,m_quality_status,m_description,m_quality_cat,m_trait_cat,measure,equation_type,dependency,x1,x2,sd1,sd2,n1,n2
warner_et_al,2013,anolis_sagrei,837,72,72_1,72_sperm_number,1,body_mass,allowed,no_choice,verified,morph,column2,assumed,medium_dewlap,NA,NA,post_copula,investment,no,2.1453,4.535714286,4.058235311,7.297481878,13,14
warner_et_al,2013,anolis_sagrei,840,72,72_1,72_sperm_number,1,body_mass,allowed,no_choice,verified,body_length,column1,verified,small,low,low,post_copula,investment,no,6.48,9.133333333,8.319374977,9.487008661,5,3
warner_et_al,2013,anolis_sagrei,841,72,72_1,72_sperm_number,1,body_mass,allowed,no_choice,verified,body_length,column1,verified,large,high,high,post_copula,investment,no,2.0361125,20.13333333,1.973948556,39.84342689,8,6
warner_et_al,2013,anolis_sagrei,842,72,72_1,72_sperm_number,1,body_mass,allowed,no_choice,verified,body_length,column1,verified,medium_size,medium,medium,post_copula,investment,no,1.633333333,2.914285714,3.910669167,3.298217967,12,14
warner_et_al,2013,anolis_sagrei,845,72,72_1,72_sperm_number,1,body_mass,allowed,no_choice,verified,body_mass,column1,verified,light,low,low,post_copula,investment,no,7.12,7.375,7.803332621,8.507006916,5,4
warner_et_al,2013,anolis_sagrei,846,72,72_1,72_sperm_number,1,body_mass,allowed,no_choice,verified,body_mass,column1,verified,heavy,high,high,post_copula,investment,no,1.498990909,16.15714286,1.891153934,36.93353748,11,7
warner_et_al,2013,anolis_sagrei,847,72,72_1,72_sperm_number,1,body_mass,allowed,no_choice,verified,body_mass,column1,verified,medium_mass,medium,medium,post_copula,investment,no,1.8,3.866666667,4.483302354,6.282780701,9,12
warner_et_al,2013,anolis_sagrei,850,72,72_1,72_sperm_number,1,mating_status,allowed,no_choice,assumed,morph,column2,assumed,small_dewlap,NA,NA,post_copula,investment,no,5.233333333,13.77777778,7.850774909,32.28686954,6,9
warner_et_al,2013,anolis_sagrei,851,72,72_1,72_sperm_number,1,mating_status,allowed,no_choice,assumed,morph,column2,assumed,large_dewlap,NA,NA,post_copula,investment,no,2.766666667,0.733333333,3.286842456,1.270170592,3,3
warner_et_al,2013,anolis_sagrei,852,72,72_1,72_sperm_number,1,mating_status,allowed,no_choice,assumed,morph,column2,assumed,medium_dewlap,NA,NA,post_copula,investment,no,3.95625,2.553536364,7.353817036,3.231645334,16,11
warner_et_al,2013,anolis_sagrei,855,72,72_1,72_sperm_number,1,mating_status,allowed,no_choice,assumed,body_length,column1,verified,small,low,low,post_copula,investment,no,9.56,4,9.867269126,3.364520768,5,3
warner_et_al,2013,anolis_sagrei,856,72,72_1,72_sperm_number,1,mating_status,allowed,no_choice,assumed,body_length,column1,verified,large,high,high,post_copula,investment,no,3.3,16.28412857,7.924855414,36.78944921,7,7
warner_et_al,2013,anolis_sagrei,857,72,72_1,72_sperm_number,1,mating_status,allowed,no_choice,assumed,body_length,column1,verified,medium_size,medium,medium,post_copula,investment,no,2.469230769,2.176923077,4.081949007,3.158890587,13,13
warner_et_al,2013,anolis_sagrei,860,72,72_1,72_sperm_number,1,mating_status,allowed,no_choice,assumed,body_mass,column1,verified,light,low,low,post_copula,investment,no,8.85,4,8.844602874,3.364520768,6,3
warner_et_al,2013,anolis_sagrei,861,72,72_1,72_sperm_number,1,mating_status,allowed,no_choice,assumed,body_mass,column1,verified,heavy,high,high,post_copula,investment,no,0.922222222,13.47654444,2.074715509,32.39545896,9,9
warner_et_al,2013,anolis_sagrei,862,72,72_1,72_sperm_number,1,mating_status,allowed,no_choice,assumed,body_mass,column1,verified,medium_mass,medium,medium,post_copula,investment,no,4.16,1.909090909,7.471902926,2.965958376,10,11
thunken_et_al,2014,pelvicachromis_taeniatus,865,73,73_1,73_preference_index,39,relatedness,precluded,multiple_choice,verified,body_length,column1,verified,medium_size,medium,medium,copula,difference,yes,95.61775516,NA,72.1656093,72.1656093,9,9
candolin_salesto,2009,gasterosteus_aculeatus,867,74,74_1,74_courtship_intensity,21,body_length,precluded,no_choice,assumed,body_condition,column1,verified,great_body_condition,high,high,courtship,investment,yes,8.523809524,6.285714286,3.319700011,2.028705562,15,15
candolin_salesto,2009,gasterosteus_aculeatus,868,74,74_1,74_courtship_intensity,21,body_length,precluded,no_choice,assumed,body_condition,column1,verified,low_body_condition,low,low,courtship,investment,yes,13,9.285714286,3.135272233,3.135272233,15,15
baldauf_et_al,2013,pelvicachromis_taeniatus,869,77,77_1,77_association_time,39,morph,precluded,multiple_choice,verified,body_condition,column1,assumed,great_body_condition,NA,high,copula,binary,yes,0.620833333,NA,NA,NA,13,13
baldauf_et_al,2013,pelvicachromis_taeniatus,870,77,77_1,77_association_time,39,morph,precluded,multiple_choice,verified,body_condition,column1,assumed,low_body_condition,NA,low,copula,binary,yes,0.3625,NA,NA,NA,12,12
olivero_et_al,2019,bothriurus_bonariensis,872,80,80_1,80_copula_occurrence,3,body_condition,allowed,no_choice,assumed,body_condition,column1,assumed,medium_body_condition,NA,medium,copula,binary,no,1,1,NA,NA,4,2
olivero_et_al,2019,bothriurus_bonariensis,874,80,80_1,80_copula_occurrence,3,body_condition,allowed,no_choice,assumed,body_mass,column1,assumed,medium_mass,NA,medium,copula,binary,no,1,1,NA,NA,4,2
olivero_et_al,2019,bothriurus_bonariensis,881,80,80_1,80_copula_occurrence,3,body_mass,allowed,no_choice,assumed,body_condition,column1,assumed,medium_body_condition,NA,medium,copula,binary,no,1,1,NA,NA,3,3
olivero_et_al,2019,bothriurus_bonariensis,884,80,80_1,80_copula_occurrence,3,body_mass,allowed,no_choice,assumed,body_mass,column1,assumed,light,NA,low,copula,binary,no,0.5,0.75,NA,NA,2,4
olivero_et_al,2019,bothriurus_bonariensis,885,80,80_1,80_copula_occurrence,3,body_mass,allowed,no_choice,assumed,body_mass,column1,assumed,heavy,NA,high,copula,binary,no,0.4,0.333333333,NA,NA,5,3
olivero_et_al,2019,bothriurus_bonariensis,886,80,80_1,80_copula_occurrence,3,body_mass,allowed,no_choice,assumed,body_mass,column1,assumed,medium_mass,NA,medium,copula,binary,no,1,0.75,NA,NA,3,4
olivero_et_al,2019,bothriurus_bonariensis,891,80,80_1,80_copula_occurrence,3,body_length,allowed,no_choice,assumed,body_condition,column1,assumed,medium_body_condition,NA,medium,copula,binary,no,1,1,NA,NA,3,3
olivero_et_al,2019,bothriurus_bonariensis,893,80,80_1,80_copula_occurrence,3,body_length,allowed,no_choice,assumed,body_mass,column1,assumed,medium_mass,NA,medium,copula,binary,no,1,1,NA,NA,4,2
olivero_et_al,2019,bothriurus_bonariensis,897,80,80_1,80_courtship_duration,3,body_condition,allowed,no_choice,assumed,body_condition,column1,assumed,medium_body_condition,NA,medium,courtship,investment,no,27.966625,26.49545,14.84505064,4.335483807,4,2
olivero_et_al,2019,bothriurus_bonariensis,899,80,80_1,80_courtship_duration,3,body_condition,allowed,no_choice,assumed,body_mass,column1,assumed,medium_mass,NA,medium,courtship,investment,no,38.051,24.3175,19.7085753,1.255397379,4,2
olivero_et_al,2019,bothriurus_bonariensis,906,80,80_1,80_courtship_duration,3,body_mass,allowed,no_choice,assumed,body_condition,column1,assumed,medium_body_condition,NA,medium,courtship,investment,no,30.27863333,24.67383333,17.27689201,4.39921263,3,3
olivero_et_al,2019,bothriurus_bonariensis,910,80,80_1,80_courtship_duration,3,body_mass,allowed,no_choice,assumed,body_mass,column1,assumed,medium_mass,NA,medium,courtship,investment,no,43.72446667,17.560825,19.73607272,11.45057801,3,4
olivero_et_al,2019,bothriurus_bonariensis,915,80,80_1,80_courtship_duration,3,body_length,allowed,no_choice,assumed,body_condition,column1,assumed,medium_body_condition,NA,medium,courtship,investment,no,30.27863333,24.67383333,17.27689201,4.39921263,3,3
olivero_et_al,2019,bothriurus_bonariensis,917,80,80_1,80_courtship_duration,3,body_length,allowed,no_choice,assumed,body_mass,column1,assumed,medium_mass,NA,medium,courtship,investment,no,39.09465,22.2302,18.58536665,1.696490589,4,2
jones_et_al,2006,dermestes_maculatus,922,82,82_1,82_copula_duration,13,age,allowed,no_choice,assumed,age,column1,verified,young,low,low,post_copula,investment,no,51.5,80.16666667,29.31666193,36.30656506,16,6
jones_et_al,2006,dermestes_maculatus,923,82,82_1,82_copula_duration,13,age,allowed,no_choice,assumed,age,column1,verified,old,low,high,post_copula,investment,no,69.875,50,41.581847,16.6647618,16,8
jones_et_al,2006,dermestes_maculatus,924,82,82_1,82_copula_duration,13,age,allowed,no_choice,assumed,age,column1,verified,medium_age,high,medium,post_copula,investment,no,55.13333333,47,38.74249543,13.19090596,15,8
jones_et_al,2006,dermestes_maculatus,927,82,82_1,82_copula_duration,13,body_length,allowed,no_choice,assumed,age,column1,verified,young,low,low,post_copula,investment,no,50.92857143,74,21.61717368,45.17268454,14,8
jones_et_al,2006,dermestes_maculatus,928,82,82_1,82_copula_duration,13,body_length,allowed,no_choice,assumed,age,column1,verified,old,low,high,post_copula,investment,no,70.69230769,54.45454545,32.13872175,40.02590071,13,11
jones_et_al,2006,dermestes_maculatus,929,82,82_1,82_copula_duration,13,body_length,allowed,no_choice,assumed,age,column1,verified,medium_age,high,medium,post_copula,investment,no,55.17647059,44.16666667,36.47984939,12.22156564,17,6
jones_et_al,2006,dermestes_maculatus,932,82,82_1,82_copula_duration,13,body_mass,allowed,no_choice,assumed,age,column1,verified,young,low,low,post_copula,investment,no,55.36363636,63.27272727,23.13989078,41.67755009,11,11
jones_et_al,2006,dermestes_maculatus,933,82,82_1,82_copula_duration,13,body_mass,allowed,no_choice,assumed,age,column1,verified,old,low,high,post_copula,investment,no,66.54545455,60.46153846,37.73158792,35.97363707,11,13
jones_et_al,2006,dermestes_maculatus,934,82,82_1,82_copula_duration,13,body_mass,allowed,no_choice,assumed,age,column1,verified,medium_age,high,medium,post_copula,investment,no,42.375,57.6,8.846912294,38.5631208,8,15
jones_et_al,2006,dermestes_maculatus,937,82,82_1,82_copula_duration,13,age,allowed,no_choice,assumed,body_length,column1,assumed,small,NA,low,post_copula,investment,no,64.56521739,58.875,43.78026339,26.2103442,23,8
jones_et_al,2006,dermestes_maculatus,938,82,82_1,82_copula_duration,13,age,allowed,no_choice,assumed,body_length,column1,assumed,large,NA,high,post_copula,investment,no,55.83333333,45.16666667,41.26216992,14.14802695,6,6
